slug,display_name,frame_index,time_seconds,width,height,wet_area_px,dry_area_px,wet_fraction_roi,wet_fraction_frame,annotation_count
input1,Run A,339,11.27793,1920,1080,915133.0,0.0,0.900665,0.441326,4
input1,Run A,340,11.3113,1920,1080,915793.0,0.0,0.901314,0.441644,4
input1,Run A,341,11.34467,1920,1080,916060.0,0.0,0.901577,0.441773,4
input1,Run A,342,11.37803,1920,1080,916368.0,0.0,0.90188,0.441921,4
input1,Run A,343,11.4114,1920,1080,916562.0,0.0,0.902071,0.442015,4
input1,Run A,344,11.44477,1920,1080,917004.0,0.0,0.902506,0.442228,4
input1,Run A,345,11.47813,1920,1080,917101.0,0.0,0.902602,0.442275,4
input1,Run A,346,11.5115,1920,1080,917680.0,0.0,0.903171,0.442554,4
input1,Run A,347,11.54487,1920,1080,918231.0,0.0,0.903714,0.44282,4
input1,Run A,348,11.57823,1920,1080,918501.0,0.0,0.903979,0.44295,4
input1,Run A,349,11.6116,1920,1080,918578.0,0.0,0.904055,0.442987,4
input1,Run A,350,11.64497,1920,1080,919183.0,0.0,0.904651,0.443279,4
input1,Run A,351,11.67833,1920,1080,919438.0,0.0,0.904902,0.443402,4
input1,Run A,352,11.7117,1920,1080,919895.0,0.0,0.905351,0.443622,4
input1,Run A,353,11.74507,1920,1080,919990.0,0.0,0.905445,0.443668,4
input1,Run A,354,11.77843,1920,1080,920582.0,0.0,0.906028,0.443954,4
input1,Run A,355,11.8118,1920,1080,920835.0,0.0,0.906277,0.444076,4
input1,Run A,356,11.84517,1920,1080,921328.0,0.0,0.906762,0.444313,4
input1,Run A,357,11.87853,1920,1080,921525.0,0.0,0.906956,0.444408,4
input1,Run A,358,11.9119,1920,1080,922021.0,0.0,0.907444,0.444647,4
input1,Run A,359,11.94527,1920,1080,922228.0,0.0,0.907648,0.444747,4
input1,Run A,360,11.97863,1920,1080,922634.0,0.0,0.908047,0.444943,4
input1,Run A,361,12.012,1920,1080,922733.0,0.0,0.908145,0.444991,4
input1,Run A,362,12.04537,1920,1080,923682.0,0.0,0.909079,0.445448,3
input1,Run A,363,12.07873,1920,1080,923866.0,0.0,0.90926,0.445537,3
input1,Run A,364,12.1121,1920,1080,924417.0,0.0,0.909802,0.445803,3
input1,Run A,365,12.14547,1920,1080,924478.0,0.0,0.909862,0.445832,3
input1,Run A,366,12.17883,1920,1080,925012.0,0.0,0.910388,0.44609,3
input1,Run A,367,12.2122,1920,1080,925206.0,0.0,0.910578,0.446183,3
input1,Run A,368,12.24557,1920,1080,925615.0,0.0,0.910981,0.446381,3
input1,Run A,369,12.27893,1920,1080,925775.0,0.0,0.911138,0.446458,3
input1,Run A,370,12.3123,1920,1080,926575.0,0.0,0.911926,0.446844,3
input1,Run A,371,12.34567,1920,1080,926876.0,0.0,0.912222,0.446989,3
input1,Run A,372,12.37903,1920,1080,927317.0,0.0,0.912656,0.447201,3
input1,Run A,373,12.4124,1920,1080,927377.0,0.0,0.912715,0.44723,3
input1,Run A,374,12.44577,1920,1080,927704.0,0.0,0.913037,0.447388,3
input1,Run A,375,12.47913,1920,1080,927829.0,0.0,0.91316,0.447448,3
input1,Run A,376,12.5125,1920,1080,928288.0,0.0,0.913612,0.44767,3
input1,Run A,377,12.54587,1920,1080,928349.0,0.0,0.913672,0.447699,3
input1,Run A,378,12.57923,1920,1080,928803.0,0.0,0.914119,0.447918,3
input1,Run A,379,12.6126,1920,1080,929159.0,0.0,0.914469,0.44809,3
input1,Run A,380,12.64597,1920,1080,929500.0,0.0,0.914805,0.448254,3
input1,Run A,381,12.67933,1920,1080,929535.0,0.0,0.914839,0.448271,3
input1,Run A,382,12.7127,1920,1080,934384.0,0.0,0.919611,0.45061,3
input1,Run A,383,12.74607,1920,1080,934667.0,0.0,0.91989,0.450746,3
input1,Run A,384,12.77943,1920,1080,934854.0,0.0,0.920074,0.450836,3
input1,Run A,385,12.8128,1920,1080,934858.0,0.0,0.920078,0.450838,3
input1,Run A,386,12.84617,1920,1080,935464.0,0.0,0.920674,0.45113,3
input1,Run A,387,12.87953,1920,1080,935873.0,0.0,0.921077,0.451328,3
input1,Run A,388,12.9129,1920,1080,936101.0,0.0,0.921301,0.451438,3
input1,Run A,389,12.94627,1920,1080,936124.0,0.0,0.921324,0.451449,3
input1,Run A,390,12.97963,1920,1080,936345.0,0.0,0.921541,0.451555,3
input1,Run A,391,13.013,1920,1080,936752.0,0.0,0.921942,0.451752,3
input1,Run A,392,13.04637,1920,1080,936791.0,0.0,0.92198,0.45177,3
input1,Run A,393,13.07973,1920,1080,936806.0,0.0,0.921995,0.451778,3
input1,Run A,394,13.1131,1920,1080,937149.0,0.0,0.922333,0.451943,3
input1,Run A,395,13.14647,1920,1080,937342.0,0.0,0.922523,0.452036,3
input1,Run A,396,13.17983,1920,1080,937507.0,0.0,0.922685,0.452116,3
input1,Run A,397,13.2132,1920,1080,937567.0,0.0,0.922744,0.452145,3
input1,Run A,398,13.24657,1920,1080,937906.0,0.0,0.923078,0.452308,3
input1,Run A,399,13.27993,1920,1080,938137.0,0.0,0.923305,0.452419,3
input1,Run A,400,13.3133,1920,1080,938374.0,0.0,0.923538,0.452534,3
input1,Run A,401,13.34667,1920,1080,938384.0,0.0,0.923548,0.452539,3
input1,Run A,402,13.38003,1920,1080,938660.0,0.0,0.92382,0.452672,3
input1,Run A,403,13.4134,1920,1080,938722.0,0.0,0.923881,0.452702,3
input1,Run A,404,13.44677,1920,1080,939070.0,0.0,0.924223,0.452869,3
input1,Run A,405,13.48013,1920,1080,939131.0,0.0,0.924283,0.452899,3
input1,Run A,406,13.5135,1920,1080,939296.0,0.0,0.924446,0.452978,3
input1,Run A,407,13.54687,1920,1080,939364.0,0.0,0.924513,0.453011,3
input1,Run A,408,13.58023,1920,1080,939508.0,0.0,0.924654,0.453081,3
input1,Run A,409,13.6136,1920,1080,939540.0,0.0,0.924686,0.453096,3
input1,Run A,410,13.64697,1920,1080,939837.0,0.0,0.924978,0.453239,3
input1,Run A,411,13.68033,1920,1080,939973.0,0.0,0.925112,0.453305,3
input1,Run A,412,13.7137,1920,1080,940205.0,0.0,0.92534,0.453417,3
input1,Run A,413,13.74707,1920,1080,940217.0,0.0,0.925352,0.453423,3
input1,Run A,414,13.78043,1920,1080,940401.0,0.0,0.925533,0.453511,3
input1,Run A,415,13.8138,1920,1080,940457.0,0.0,0.925588,0.453538,3
input1,Run A,416,13.84717,1920,1080,940566.0,0.0,0.925696,0.453591,3
input1,Run A,417,13.88053,1920,1080,940697.0,0.0,0.925825,0.453654,3
input1,Run A,418,13.9139,1920,1080,940940.0,0.0,0.926064,0.453771,3
input1,Run A,419,13.94727,1920,1080,940960.0,0.0,0.926083,0.453781,3
input1,Run A,420,13.98063,1920,1080,941090.0,0.0,0.926211,0.453844,3
input1,Run A,421,14.014,1920,1080,941278.0,0.0,0.926396,0.453934,3
input1,Run A,422,14.04737,1920,1080,941390.0,0.0,0.926507,0.453988,3
input1,Run A,423,14.08073,1920,1080,941418.0,0.0,0.926534,0.454002,3
input1,Run A,424,14.1141,1920,1080,941581.0,0.0,0.926695,0.45408,3
input1,Run A,425,14.14747,1920,1080,941647.0,0.0,0.92676,0.454112,3
input1,Run A,426,14.18083,1920,1080,941857.0,0.0,0.926966,0.454213,3
input1,Run A,427,14.2142,1920,1080,941928.0,0.0,0.927036,0.454248,3
input1,Run A,428,14.24757,1920,1080,942108.0,0.0,0.927213,0.454334,3
input1,Run A,429,14.28093,1920,1080,942125.0,0.0,0.92723,0.454343,3
input1,Run A,430,14.3143,1920,1080,942289.0,0.0,0.927391,0.454422,3
input1,Run A,431,14.34767,1920,1080,942373.0,0.0,0.927474,0.454462,3
input1,Run A,432,14.38103,1920,1080,942537.0,0.0,0.927635,0.454541,3
input1,Run A,433,14.4144,1920,1080,942572.0,0.0,0.92767,0.454558,3
input1,Run A,434,14.44777,1920,1080,942878.0,0.0,0.927971,0.454706,3
input1,Run A,435,14.48113,1920,1080,942992.0,0.0,0.928083,0.454761,3
input1,Run A,436,14.5145,1920,1080,943182.0,0.0,0.92827,0.454852,3
input1,Run A,437,14.54787,1920,1080,943216.0,0.0,0.928304,0.454869,3
input1,Run A,438,14.58123,1920,1080,943398.0,0.0,0.928483,0.454957,3
input1,Run A,439,14.6146,1920,1080,943490.0,0.0,0.928573,0.455001,3
input1,Run A,440,14.64797,1920,1080,943559.0,0.0,0.928641,0.455034,3
input1,Run A,441,14.68133,1920,1080,943627.0,0.0,0.928708,0.455067,3
input1,Run A,442,14.7147,1920,1080,943823.0,0.0,0.928901,0.455162,3
input1,Run A,443,14.74807,1920,1080,943833.0,0.0,0.928911,0.455166,3
input1,Run A,444,14.78143,1920,1080,943992.0,0.0,0.929067,0.455243,3
input1,Run A,445,14.8148,1920,1080,944018.0,0.0,0.929093,0.455256,3
input1,Run A,446,14.84817,1920,1080,944295.0,0.0,0.929366,0.455389,3
input1,Run A,447,14.88153,1920,1080,944427.0,0.0,0.929496,0.455453,3
input1,Run A,448,14.9149,1920,1080,944485.0,0.0,0.929553,0.455481,3
input1,Run A,449,14.94827,1920,1080,944506.0,0.0,0.929573,0.455491,3
input1,Run A,450,14.98163,1920,1080,944753.0,0.0,0.929816,0.45561,3
input1,Run A,451,15.015,1920,1080,944873.0,0.0,0.929935,0.455668,3
input1,Run A,452,15.04837,1920,1080,944986.0,0.0,0.930046,0.455722,3
input1,Run A,453,15.08173,1920,1080,945042.0,0.0,0.930101,0.455749,3
input1,Run A,454,15.1151,1920,1080,945182.0,0.0,0.930239,0.455817,3
input1,Run A,455,15.14847,1920,1080,945216.0,0.0,0.930272,0.455833,3
input1,Run A,456,15.18183,1920,1080,945361.0,0.0,0.930415,0.455903,3
input1,Run A,457,15.2152,1920,1080,945362.0,0.0,0.930416,0.455904,3
input1,Run A,458,15.24857,1920,1080,945670.0,0.0,0.930719,0.456052,3
input1,Run A,459,15.28193,1920,1080,945801.0,0.0,0.930848,0.456115,3
input1,Run A,460,15.3153,1920,1080,946000.0,0.0,0.931044,0.456211,3
input1,Run A,461,15.34867,1920,1080,946047.0,0.0,0.93109,0.456234,3
input1,Run A,462,15.38203,1920,1080,946303.0,0.0,0.931342,0.456358,3
input1,Run A,463,15.4154,1920,1080,946418.0,0.0,0.931455,0.456413,3
input1,Run A,464,15.44877,1920,1080,946607.0,0.0,0.931641,0.456504,3
input1,Run A,465,15.48213,1920,1080,946693.0,0.0,0.931726,0.456546,3
input1,Run A,466,15.5155,1920,1080,946938.0,0.0,0.931967,0.456664,3
input1,Run A,467,15.54887,1920,1080,946980.0,0.0,0.932008,0.456684,3
input1,Run A,468,15.58223,1920,1080,947179.0,0.0,0.932204,0.45678,3
input1,Run A,469,15.6156,1920,1080,947620.0,0.0,0.932638,0.456993,3
input1,Run A,470,15.64897,1920,1080,947777.0,0.0,0.932793,0.457068,3
input1,Run A,471,15.68233,1920,1080,947865.0,0.0,0.932879,0.457111,3
input1,Run A,472,15.7157,1920,1080,947988.0,0.0,0.933,0.45717,3
input1,Run A,473,15.74907,1920,1080,948028.0,0.0,0.93304,0.457189,3
input1,Run A,474,15.78243,1920,1080,948338.0,0.0,0.933345,0.457339,3
input1,Run A,475,15.8158,1920,1080,948516.0,0.0,0.93352,0.457425,3
input1,Run A,476,15.84917,1920,1080,948704.0,0.0,0.933705,0.457515,3
input1,Run A,477,15.88253,1920,1080,948770.0,0.0,0.93377,0.457547,3
input1,Run A,478,15.9159,1920,1080,948975.0,0.0,0.933972,0.457646,3
input1,Run A,479,15.94927,1920,1080,949177.0,0.0,0.93417,0.457744,3
input1,Run A,480,15.98263,1920,1080,949215.0,0.0,0.934208,0.457762,3
input1,Run A,481,16.016,1920,1080,949656.0,0.0,0.934642,0.457975,3
input1,Run A,482,16.04937,1920,1080,949704.0,0.0,0.934689,0.457998,3
input1,Run A,483,16.08273,1920,1080,949881.0,0.0,0.934863,0.458083,3
input1,Run A,484,16.1161,1920,1080,949993.0,0.0,0.934974,0.458137,3
input1,Run A,485,16.14947,1920,1080,950237.0,0.0,0.935214,0.458255,3
input1,Run A,486,16.18283,1920,1080,950389.0,0.0,0.935363,0.458328,3
input1,Run A,487,16.2162,1920,1080,950560.0,0.0,0.935532,0.45841,3
input1,Run A,488,16.24957,1920,1080,950705.0,0.0,0.935674,0.45848,3
input1,Run A,489,16.28293,1920,1080,950818.0,0.0,0.935786,0.458535,3
input1,Run A,490,16.3163,1920,1080,950924.0,0.0,0.93589,0.458586,3
input1,Run A,491,16.34967,1920,1080,951092.0,0.0,0.936055,0.458667,3
input1,Run A,492,16.38303,1920,1080,951285.0,0.0,0.936245,0.45876,3
input1,Run A,493,16.4164,1920,1080,951360.0,0.0,0.936319,0.458796,3
input1,Run A,494,16.44977,1920,1080,951544.0,0.0,0.9365,0.458885,3
input1,Run A,495,16.48313,1920,1080,951636.0,0.0,0.936591,0.458929,3
input1,Run A,496,16.5165,1920,1080,951783.0,0.0,0.936735,0.459,3
input1,Run A,497,16.54987,1920,1080,951878.0,0.0,0.936829,0.459046,3
input1,Run A,498,16.58323,1920,1080,952062.0,0.0,0.93701,0.459135,3
input1,Run A,499,16.6166,1920,1080,952094.0,0.0,0.937041,0.45915,3
input1,Run A,500,16.64997,1920,1080,952288.0,0.0,0.937232,0.459244,3
input1,Run A,501,16.68333,1920,1080,952382.0,0.0,0.937325,0.459289,3
input1,Run A,502,16.7167,1920,1080,952546.0,0.0,0.937486,0.459368,3
input1,Run A,503,16.75007,1920,1080,952717.0,0.0,0.937655,0.459451,3
input1,Run A,504,16.78343,1920,1080,952865.0,0.0,0.9378,0.459522,3
input1,Run A,505,16.8168,1920,1080,952975.0,0.0,0.937908,0.459575,3
input1,Run A,506,16.85017,1920,1080,953181.0,0.0,0.938111,0.459674,3
input1,Run A,507,16.88353,1920,1080,953365.0,0.0,0.938292,0.459763,3
input1,Run A,508,16.9169,1920,1080,953475.0,0.0,0.938401,0.459816,3
input1,Run A,509,16.95027,1920,1080,953575.0,0.0,0.938499,0.459864,3
input1,Run A,510,16.98363,1920,1080,953712.0,0.0,0.938634,0.459931,3
input1,Run A,511,17.017,1920,1080,953871.0,0.0,0.93879,0.460007,3
input1,Run A,512,17.05037,1920,1080,953968.0,0.0,0.938886,0.460054,3
input1,Run A,513,17.08373,1920,1080,954136.0,0.0,0.939051,0.460135,3
input1,Run A,514,17.1171,1920,1080,954316.0,0.0,0.939228,0.460222,3
input1,Run A,515,17.15047,1920,1080,954405.0,0.0,0.939316,0.460265,3
input1,Run A,516,17.18383,1920,1080,954597.0,0.0,0.939505,0.460357,3
input1,Run A,517,17.2172,1920,1080,954634.0,0.0,0.939541,0.460375,3
input1,Run A,518,17.25057,1920,1080,954818.0,0.0,0.939722,0.460464,3
input1,Run A,519,17.28393,1920,1080,954914.0,0.0,0.939817,0.46051,3
input1,Run A,520,17.3173,1920,1080,955058.0,0.0,0.939959,0.46058,3
input1,Run A,521,17.35067,1920,1080,955129.0,0.0,0.940028,0.460614,3
input1,Run A,522,17.38403,1920,1080,957149.0,0.0,0.942016,0.461588,3
input1,Run A,523,17.4174,1920,1080,957266.0,0.0,0.942132,0.461644,3
input1,Run A,524,17.45077,1920,1080,957357.0,0.0,0.942221,0.461688,3
input1,Run A,525,17.48413,1920,1080,957425.0,0.0,0.942288,0.461721,3
input1,Run A,526,17.5175,1920,1080,957519.0,0.0,0.942381,0.461766,3
input1,Run A,527,17.55087,1920,1080,957595.0,0.0,0.942455,0.461803,3
input1,Run A,528,17.58423,1920,1080,957675.0,0.0,0.942534,0.461842,3
input1,Run A,529,17.6176,1920,1080,957733.0,0.0,0.942591,0.46187,3
input1,Run A,530,17.65097,1920,1080,957866.0,0.0,0.942722,0.461934,3
input1,Run A,531,17.68433,1920,1080,957989.0,0.0,0.942843,0.461993,3
input1,Run A,532,17.7177,1920,1080,958061.0,0.0,0.942914,0.462028,3
input1,Run A,533,17.75107,1920,1080,958182.0,0.0,0.943033,0.462086,3
input1,Run A,534,17.78443,1920,1080,958331.0,0.0,0.94318,0.462158,3
input1,Run A,535,17.8178,1920,1080,958371.0,0.0,0.943219,0.462177,3
input1,Run A,536,17.85117,1920,1080,958621.0,0.0,0.943465,0.462298,3
input1,Run A,537,17.88453,1920,1080,958658.0,0.0,0.943502,0.462316,3
input1,Run A,538,17.9179,1920,1080,958842.0,0.0,0.943683,0.462405,3
input1,Run A,539,17.95127,1920,1080,958943.0,0.0,0.943782,0.462453,3
input1,Run A,540,17.98463,1920,1080,959054.0,0.0,0.943891,0.462507,3
input1,Run A,541,18.018,1920,1080,959136.0,0.0,0.943972,0.462546,3
input1,Run A,542,18.05137,1920,1080,959254.0,0.0,0.944088,0.462603,3
input1,Run A,543,18.08473,1920,1080,959357.0,0.0,0.94419,0.462653,3
input1,Run A,544,18.1181,1920,1080,959457.0,0.0,0.944288,0.462701,3
input1,Run A,545,18.15147,1920,1080,959506.0,0.0,0.944336,0.462725,3
input1,Run A,546,18.18483,1920,1080,959613.0,0.0,0.944441,0.462776,3
input1,Run A,547,18.2182,1920,1080,959709.0,0.0,0.944536,0.462823,3
input1,Run A,548,18.25157,1920,1080,959862.0,0.0,0.944687,0.462896,3
input1,Run A,549,18.28493,1920,1080,960024.0,0.0,0.944846,0.462975,3
input1,Run A,550,18.3183,1920,1080,960155.0,0.0,0.944975,0.463038,3
input1,Run A,551,18.35167,1920,1080,960231.0,0.0,0.94505,0.463074,3
input1,Run A,552,18.38503,1920,1080,962684.0,0.0,0.947464,0.464257,3
input1,Run A,553,18.4184,1920,1080,962810.0,0.0,0.947588,0.464318,3
input1,Run A,554,18.45177,1920,1080,963038.0,0.0,0.947812,0.464428,3
input1,Run A,555,18.48513,1920,1080,963154.0,0.0,0.947927,0.464484,3
input1,Run A,556,18.5185,1920,1080,963293.0,0.0,0.948063,0.464551,3
input1,Run A,557,18.55187,1920,1080,963330.0,0.0,0.9481,0.464569,3
input1,Run A,558,18.58523,1920,1080,963460.0,0.0,0.948228,0.464632,3
input1,Run A,559,18.6186,1920,1080,963597.0,0.0,0.948363,0.464698,3
input1,Run A,560,18.65197,1920,1080,963698.0,0.0,0.948462,0.464746,3
input1,Run A,561,18.68533,1920,1080,963748.0,0.0,0.948511,0.46477,3
input1,Run A,562,18.7187,1920,1080,963874.0,0.0,0.948635,0.464831,3
input1,Run A,563,18.75207,1920,1080,963984.0,0.0,0.948743,0.464884,3
input1,Run A,564,18.78543,1920,1080,964072.0,0.0,0.94883,0.464927,3
input1,Run A,565,18.8188,1920,1080,964214.0,0.0,0.94897,0.464995,3
input1,Run A,566,18.85217,1920,1080,964320.0,0.0,0.949074,0.465046,3
input1,Run A,567,18.88553,1920,1080,964405.0,0.0,0.949158,0.465087,3
input1,Run A,568,18.9189,1920,1080,964513.0,0.0,0.949264,0.465139,3
input1,Run A,569,18.95227,1920,1080,964593.0,0.0,0.949343,0.465178,3
input1,Run A,570,18.98563,1920,1080,964714.0,0.0,0.949462,0.465236,3
input1,Run A,571,19.019,1920,1080,964854.0,0.0,0.9496,0.465304,3
input1,Run A,572,19.05237,1920,1080,964930.0,0.0,0.949674,0.46534,3
input1,Run A,573,19.08573,1920,1080,965006.0,0.0,0.949749,0.465377,3
input1,Run A,574,19.1191,1920,1080,965321.0,0.0,0.950059,0.465529,3
input1,Run A,575,19.15247,1920,1080,965418.0,0.0,0.950155,0.465576,3
input1,Run A,576,19.18583,1920,1080,965530.0,0.0,0.950265,0.46563,3
input1,Run A,577,19.2192,1920,1080,965616.0,0.0,0.95035,0.465671,3
input1,Run A,578,19.25257,1920,1080,969304.0,0.0,0.953979,0.46745,3
input1,Run A,579,19.28593,1920,1080,965912.0,0.0,0.950641,0.465814,3
input1,Run A,580,19.3193,1920,1080,965974.0,0.0,0.950702,0.465844,3
input1,Run A,581,19.35267,1920,1080,966096.0,0.0,0.950822,0.465903,3
input1,Run A,582,19.38603,1920,1080,966171.0,0.0,0.950896,0.465939,3
input1,Run A,583,19.4194,1920,1080,966253.0,0.0,0.950977,0.465978,3
input1,Run A,584,19.45277,1920,1080,966357.0,0.0,0.951079,0.466029,3
input1,Run A,585,19.48613,1920,1080,966422.0,0.0,0.951143,0.46606,3
input1,Run A,586,19.5195,1920,1080,966541.0,0.0,0.95126,0.466117,3
input1,Run A,587,19.55287,1920,1080,966656.0,0.0,0.951373,0.466173,3
input1,Run A,588,19.58623,1920,1080,966740.0,0.0,0.951456,0.466213,3
input1,Run A,589,19.6196,1920,1080,966808.0,0.0,0.951523,0.466246,3
input1,Run A,590,19.65297,1920,1080,966940.0,0.0,0.951653,0.46631,3
input1,Run A,591,19.68633,1920,1080,967026.0,0.0,0.951737,0.466351,3
input1,Run A,592,19.7197,1920,1080,967138.0,0.0,0.951848,0.466405,3
input1,Run A,593,19.75307,1920,1080,967216.0,0.0,0.951924,0.466443,3
input1,Run A,594,19.78643,1920,1080,967341.0,0.0,0.952047,0.466503,3
input1,Run A,595,19.8198,1920,1080,967402.0,0.0,0.952107,0.466533,3
input1,Run A,596,19.85317,1920,1080,967494.0,0.0,0.952198,0.466577,3
input1,Run A,597,19.88653,1920,1080,967621.0,0.0,0.952323,0.466638,3
input1,Run A,598,19.9199,1920,1080,967742.0,0.0,0.952442,0.466697,3
input1,Run A,599,19.95327,1920,1080,967839.0,0.0,0.952537,0.466743,3
input1,Run A,600,19.98663,1920,1080,967970.0,0.0,0.952666,0.466807,3
input1,Run A,601,20.02,1920,1080,968082.0,0.0,0.952777,0.466861,3
input1,Run A,602,20.05337,1920,1080,968151.0,0.0,0.952845,0.466894,3
input1,Run A,603,20.08673,1920,1080,968208.0,0.0,0.952901,0.466921,3
input1,Run A,604,20.1201,1920,1080,968297.0,0.0,0.952988,0.466964,3
input1,Run A,605,20.15347,1920,1080,968348.0,0.0,0.953038,0.466989,3
input1,Run A,606,20.18683,1920,1080,968445.0,0.0,0.953134,0.467036,3
input1,Run A,607,20.2202,1920,1080,968506.0,0.0,0.953194,0.467065,3
input1,Run A,608,20.25357,1920,1080,968615.0,0.0,0.953301,0.467118,3
input1,Run A,609,20.28693,1920,1080,968670.0,0.0,0.953355,0.467144,3
input1,Run A,610,20.3203,1920,1080,968772.0,0.0,0.953456,0.467193,3
input1,Run A,611,20.35367,1920,1080,968839.0,0.0,0.953522,0.467226,3
input1,Run A,612,20.38703,1920,1080,968947.0,0.0,0.953628,0.467278,3
input1,Run A,613,20.4204,1920,1080,969003.0,0.0,0.953683,0.467305,3
input1,Run A,614,20.45377,1920,1080,969114.0,0.0,0.953792,0.467358,3
input1,Run A,615,20.48713,1920,1080,969187.0,0.0,0.953864,0.467393,2
input1,Run A,616,20.5205,1920,1080,969300.0,0.0,0.953975,0.467448,2
input1,Run A,617,20.55387,1920,1080,969356.0,0.0,0.95403,0.467475,2
input1,Run A,618,20.58723,1920,1080,969464.0,0.0,0.954137,0.467527,2
input1,Run A,619,20.6206,1920,1080,969525.0,0.0,0.954197,0.467556,2
input1,Run A,620,20.65397,1920,1080,969580.0,0.0,0.954251,0.467583,2
input1,Run A,621,20.68733,1920,1080,969622.0,0.0,0.954292,0.467603,2
input1,Run A,622,20.7207,1920,1080,969723.0,0.0,0.954392,0.467652,2
input1,Run A,623,20.75407,1920,1080,969836.0,0.0,0.954503,0.467706,2
input1,Run A,624,20.78743,1920,1080,969935.0,0.0,0.9546,0.467754,2
input1,Run A,625,20.8208,1920,1080,969984.0,0.0,0.954649,0.467778,2
input1,Run A,626,20.85417,1920,1080,970066.0,0.0,0.954729,0.467817,2
input1,Run A,627,20.88753,1920,1080,970138.0,0.0,0.9548,0.467852,2
input1,Run A,628,20.9209,1920,1080,970229.0,0.0,0.95489,0.467896,2
input1,Run A,629,20.95427,1920,1080,970261.0,0.0,0.954921,0.467911,2
input1,Run A,630,20.98763,1920,1080,970331.0,0.0,0.95499,0.467945,2
input1,Run A,631,21.021,1920,1080,970423.0,0.0,0.955081,0.467989,2
input1,Run A,632,21.05437,1920,1080,970491.0,0.0,0.955148,0.468022,2
input1,Run A,633,21.08773,1920,1080,970539.0,0.0,0.955195,0.468045,2
input1,Run A,634,21.1211,1920,1080,970650.0,0.0,0.955304,0.468099,2
input1,Run A,635,21.15447,1920,1080,970728.0,0.0,0.955381,0.468137,2
input1,Run A,636,21.18783,1920,1080,970783.0,0.0,0.955435,0.468163,2
input1,Run A,637,21.2212,1920,1080,970816.0,0.0,0.955467,0.468179,2
input1,Run A,638,21.25457,1920,1080,970954.0,0.0,0.955603,0.468246,2
input1,Run A,639,21.28793,1920,1080,971020.0,0.0,0.955668,0.468277,2
input1,Run A,640,21.3213,1920,1080,971057.0,0.0,0.955705,0.468295,2
input1,Run A,641,21.35467,1920,1080,971279.0,0.0,0.955923,0.468402,2
input1,Run A,642,21.38803,1920,1080,971307.0,0.0,0.955951,0.468416,2
input1,Run A,643,21.4214,1920,1080,971409.0,0.0,0.956051,0.468465,2
input1,Run A,644,21.45477,1920,1080,971594.0,0.0,0.956233,0.468554,2
input1,Run A,645,21.48813,1920,1080,971692.0,0.0,0.95633,0.468601,2
input1,Run A,646,21.5215,1920,1080,971760.0,0.0,0.956396,0.468634,2
input1,Run A,647,21.55487,1920,1080,971818.0,0.0,0.956454,0.468662,2
input1,Run A,648,21.58823,1920,1080,971886.0,0.0,0.95652,0.468695,2
input1,Run A,649,21.6216,1920,1080,971958.0,0.0,0.956591,0.46873,2
input1,Run A,650,21.65497,1920,1080,974461.0,0.0,0.959055,0.469937,2
input1,Run A,651,21.68833,1920,1080,972153.0,0.0,0.956783,0.468824,2
input1,Run A,652,21.7217,1920,1080,972227.0,0.0,0.956856,0.468859,2
input1,Run A,653,21.75507,1920,1080,972280.0,0.0,0.956908,0.468885,2
input1,Run A,654,21.78843,1920,1080,972363.0,0.0,0.95699,0.468925,2
input1,Run A,655,21.8218,1920,1080,975617.0,0.0,0.960192,0.470494,2
input1,Run A,656,21.85517,1920,1080,975527.0,0.0,0.960104,0.470451,2
input1,Run A,657,21.88853,1920,1080,975824.0,0.0,0.960396,0.470594,2
input1,Run A,658,21.9219,1920,1080,975690.0,0.0,0.960264,0.47053,2
input1,Run A,659,21.95527,1920,1080,975766.0,0.0,0.960339,0.470566,2
input1,Run A,660,21.98863,1920,1080,975836.0,0.0,0.960408,0.4706,2
input1,Run A,661,22.022,1920,1080,975989.0,0.0,0.960559,0.470674,2
input1,Run A,662,22.05537,1920,1080,976033.0,0.0,0.960602,0.470695,2
input1,Run A,663,22.08873,1920,1080,976078.0,0.0,0.960646,0.470717,2
input1,Run A,664,22.1221,1920,1080,976161.0,0.0,0.960728,0.470757,2
input1,Run A,665,22.15547,1920,1080,976218.0,0.0,0.960784,0.470784,2
input1,Run A,666,22.18883,1920,1080,976427.0,0.0,0.96099,0.470885,2
input1,Run A,667,22.2222,1920,1080,976495.0,0.0,0.961057,0.470918,2
input1,Run A,668,22.25557,1920,1080,976526.0,0.0,0.961087,0.470933,2
input1,Run A,669,22.28893,1920,1080,976655.0,0.0,0.961214,0.470995,2
input1,Run A,670,22.3223,1920,1080,976746.0,0.0,0.961304,0.471039,2
input1,Run A,671,22.35567,1920,1080,976768.0,0.0,0.961325,0.471049,2
input1,Run A,672,22.38903,1920,1080,976873.0,0.0,0.961429,0.4711,2
input1,Run A,673,22.4224,1920,1080,976943.0,0.0,0.961498,0.471134,2
input1,Run A,674,22.45577,1920,1080,977090.0,0.0,0.961642,0.471205,2
input1,Run A,675,22.48913,1920,1080,977690.0,0.0,0.962233,0.471494,1
input1,Run A,676,22.5225,1920,1080,977773.0,0.0,0.962314,0.471534,1
input1,Run A,677,22.55587,1920,1080,977321.0,0.0,0.96187,0.471316,1
input1,Run A,678,22.58923,1920,1080,977450.0,0.0,0.961996,0.471378,1
